TerritoryID,TerritoryNumber,CategoryCode,Category,TerritoryAddressID,ApartmentNumber,Number,Street,Suburb,PostalCode,State,Name,Phone,Type,Status,NotHomeAttempt,Date1,Date2,Date3,Date4,Date5,Language,Latitude,Longitude,Notes,NotesFromPublisher
4755744,104,,,5842971,,,Te Akitai Green,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0509014,174.9397919,,
4755744,104,,,1203728,,,Te Aparangi Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0504786,174.9389166,,
4755744,104,,,3582255,,,Te Aparangi Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0504786,174.9389166,,
4755744,104,,,9642292,,,Te Aramanu Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04820758,174.9724403,,
4755744,104,,,9925793,,,Te Kaapia Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04618912,174.952011,,
4755744,104,,,5875309,,,Te Rauroha Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05996,174.94454,,
4755744,104,,,3276245,,,Tensing Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06744823,174.955275601924,,
4755744,104,,,8880409,,,Tiel Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0652744,174.9640054,,
4755744,104,,,4770691,,,Tilbrook Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0607117,174.9681388,,
4755744,104,,,2662646,,,Trentham Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05519502,174.9348167,,
4755744,104,,,7873115,,,Troop Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0467178,174.9427654,,
4755744,104,,,9477449,,,Tukauri Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04662,174.95111,,
4755744,104,,,5081435,,,Tumu Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04949952,174.9555282,,
4755744,104,,,9416896,,,Turehu Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0501794,174.9404916,,
4755744,104,,,5971020,,,Tuwhare Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05488797,174.9679258,,
4755744,104,,,1225373,,,Union Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0651469,174.9384849,,
4755744,104,,,8063044,,,Valentine Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05430667,174.9612211,,
4755744,104,,,8382382,,,Valour Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05215787,174.9474687,,
4755744,104,,,5540876,,,Vernon Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0605911,174.9434614,,
4755744,104,,,5424844,,,Vigour Lane,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04931487,174.9438241,,
4755744,104,,,6135747,,,Viola Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06437545,174.9583272,,
4755744,104,,,6957391,,,Wahine Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05996,174.94454,,
4755744,104,,,3151707,,,Waitaua Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05493223,174.939268,,
4755744,104,,,2360655,,,Walsh Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.04954047,174.9415512,,
4755744,104,,,9634833,,,Waotapuke Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0455,174.95045,,
4755744,104,,,2613898,,,Warbler Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.05157343,174.9507485,,
4755744,104,,,2927950,,,Waterview Road East,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0527049,174.936663,,
4755744,104,,,9927131,,,West Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.06641081,174.9388379,,
4755744,104,,,3426449,,,Wharf Street,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.063322,174.9341031,,
4755744,104,,,5136273,,,Willis Road,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0624243,174.9497493,,
4755744,104,,,7381506,,,Wilson Place,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0573235,174.9588563,,
4755744,104,,,9347633,,,Wing Crescent,Papakura,2110,Auckland,,,House,Available,0,,,,,,,-37.0638384,174.9650447,,
